sent_id,token_text,token_lemma,token_tag,NER_tags
3530,tablespoon,tablespoon,NN,B-UNIT
3530,golden,golden,JJ,B-NAME
3530,syrup,syrup,NN,I-NAME
3530,or,or,CC,O
3530,1,1,CD,O
3530,tablespoon,tablespoon,NN,O
3530,light,light,JJ,O
3530,corn,corn,NN,O
3530,syrup,syrup,NN,O
3531,1/2,1/2,CD,B-QUANTITY
3531,lb,lb,JJ,B-UNIT
3531,bulk,bulk,NN,O
3531,pork,pork,NN,B-NAME
3531,sausage,sausage,NN,I-NAME
3531,or,or,CC,O
3531,1/2,1/2,CD,O
3531,lb,lb,NN,O
3531,chopped,chopped,VBD,O
3531,kielbasa,kielbasa,VB,O
3532,peanuts,peanut,NNS,I-NAME
3532,or,or,CC,O
3532,canola,canola,VB,O
3532,oil,oil,NN,O
3532,-LRB-,-LRB-,NN,O
3532,for,for,IN,O
3532,frying,frying,VBG,O
3532,-RRB-,-RRB-,NN,O
3533,3/4,3/4,CD,B-QUANTITY
3533,cup,cup,NN,B-UNIT
3533,brandy,brandy,NN,B-NAME
3533,or,or,CC,O
3533,3/4,3/4,CD,O
3533,cup,cup,NNS,O
3533,cognac,cognac,NN,O
3534,1,1,CD,B-QUANTITY
3534,cup,cup,NN,B-UNIT
3534,chicken,chicken,NN,B-NAME
3534,broth,broth,NN,I-NAME
3534,or,or,CC,O
3534,1,1,CD,O
3534,cup,cup,NN,O
3534,stock,stock,NN,O
3535,1,1,CD,B-QUANTITY
3535,cup,cup,NNS,B-UNIT
3535,brown,brown,JJ,B-NAME
3535,lentils,lentil,NNS,I-NAME
3535,or,or,CC,O
3535,1,1,CD,O
3535,cup,cup,NN,O
3535,green,green,JJ,O
3535,lentil,lentil,NN,O
3535,",",",",",",O
3535,soaked,soaked,VBD,O
3535,",",",",",",O
3535,rinsed,rinsed,VBN,B-STATE
3535,",",",",",",O
3535,and,and,CC,O
3535,drained,drained,VBD,I-STATE
3536,salt,salt,NN,B-NAME
3536,and,and,CC,O
3536,fresh,fresh,JJ,DF
3536,pepper,pepper,NN,I-NAME
3537,1,1,CD,B-QUANTITY
3537,envelope,envelope,NN,B-UNIT
3537,dried,dried,VBD,DF
3537,Italian,Italian,JJ,B-NAME
3537,salad,salad,NN,I-NAME
3537,dressing,dressing,VBG,I-NAME
3537,mix,mix,NN,I-NAME
3538,1/4,1/4,CD,B-QUANTITY
3538,teaspoon,teaspoon,NN,B-UNIT
3538,dried,dried,VBD,DF
3538,coriander,coriander,NN,B-NAME
3538,",",",",",",O
3538,freshly,freshly,RB,DF
3538,ground,ground,NN,B-STATE
3538,into,into,IN,O
3538,powder,powder,NN,O
3539,1/2,1/2,CD,B-QUANTITY
3539,lemon,lemon,NN,B-NAME
3539,",",",",",",O
3539,zest,zest,NN,I-NAME
3539,of,of,IN,O
3539,",",",",",",O
3539,minced,minced,VBD,B-STATE
3540,4-6,4-6,JJ,B-QUANTITY
3540,garlic,garlic,JJ,B-NAME
3540,cloves,clove,NNS,O
3540,",",",",",",O
3540,minced,minced,VBD,B-STATE
3541,4,4,CD,B-QUANTITY
3541,cups,cup,NNS,B-UNIT
3541,mesclun,mesclun,NN,B-NAME
3541,",",",",",",O
3541,washed,washed,VBD,O
3541,and,and,CC,O
3541,spun,spun,VBD,O
3541,dried,dried,VBN,DF
3542,1/2,1/2,CD,B-QUANTITY
3542,cucumber,cucumber,NN,B-NAME
3542,",",",",",",O
3542,seeded,seeded,VBD,B-STATE
3542,and,and,CC,O
3542,sliced,sliced,VBD,I-STATE
3543,1,1,CD,B-QUANTITY
3543,-,-,:,O
3543,1 1/2,1 1/2,CD,O
3543,teaspoon,teaspoon,NN,B-UNIT
3543,dried,dried,VBD,DF
3543,oregano,oregano,NN,B-NAME
3544,1,1,CD,B-QUANTITY
3544,large,large,JJ,SIZE
3544,garlic,garlic,JJ,B-NAME
3544,clove,clove,NN,O
3544,",",",",",",O
3544,minced,minced,VBD,B-STATE
3545,800,800,CD,B-QUANTITY
3545,g,g,NN,B-UNIT
3545,pork,pork,NN,B-NAME
3545,belly,belly,RB,I-NAME
3545,",",",",",",O
3545,skin,skin,NN,O
3545,scored,scored,VBD,O
3546,1/2,1/2,CD,B-QUANTITY
3546,teaspoon,teaspoon,NN,B-UNIT
3546,grated,grated,VBD,B-STATE
3546,lemon,lemon,JJ,B-NAME
3546,zest,zest,JJS,I-NAME
3546,-LRB-,-LRB-,PDT,O
3546,the,the,DT,O
3546,grated,grated,JJ,O
3546,outer,outer,NN,O
3546,yellow,yellow,JJ,O
3546,rind,rind,NN,O
3546,-RRB-,-RRB-,NN,O
3547,1,1,CD,B-QUANTITY
3547,tablespoon,tablespoon,NN,B-UNIT
3547,grated,grated,VBD,B-STATE
3547,ginger,ginger,NN,B-NAME
3548,1/2,1/2,CD,B-QUANTITY
3548,cup,cup,NN,B-UNIT
3548,granulated,granulated,VBD,B-STATE
3548,sugar,sugar,NN,B-NAME
3549,2,2,CD,B-QUANTITY
3549,garlic,garlic,JJ,B-NAME
3549,cloves,clove,NNS,B-UNIT
3549,",",",",",",O
3549,minced,minced,VBD,B-STATE
3550,1,1,CD,B-QUANTITY
3550,teaspoon,teaspoon,NN,B-UNIT
3550,dried,dried,VBD,DF
3550,basil,basil,NN,B-NAME
3551,1,1,CD,B-QUANTITY
3551,red,red,JJ,B-NAME
3551,cayenne,cayenne,NN,I-NAME
3551,pepper,pepper,NN,I-NAME
3551,",",",",",",O
3551,fresh,fresh,JJ,DF
3551,",",",",",",O
3551,minced,minced,VBD,B-STATE
3552,50,50,CD,B-QUANTITY
3552,g,g,NN,B-UNIT
3552,ground,ground,NN,B-STATE
3552,candied,candied,VBD,I-STATE
3552,lemon,lemon,JJ,B-NAME
3552,peel,peel,NN,I-NAME
3553,1,1,CD,B-QUANTITY
3553,cup,cup,NN,B-UNIT
3553,grated,grated,VBN,B-STATE
3553,parmesan,parmesan,JJ,B-NAME
3553,cheese,cheese,NN,I-NAME
3554,50,50,CD,B-QUANTITY
3554,g,g,NN,B-UNIT
3554,sharp,sharp,JJ,O
3554,gouda,gouda,JJ,B-NAME
3554,cheese,cheese,NN,I-NAME
3554,",",",",",",O
3554,grated,grated,VBD,B-STATE
3555,1-2,1-2,JJ,B-QUANTITY
3555,hot,hot,JJ,TEMP
3555,chili,chili,NN,B-NAME
3555,pepper,pepper,NN,I-NAME
3555,",",",",",",O
3555,minced,minced,VBD,B-STATE
3556,1,1,CD,B-QUANTITY
3556,garlic,garlic,JJ,B-NAME
3556,clove,clove,NN,B-UNIT
3556,",",",",",",O
3556,minced,minced,VBD,B-STATE
3557,1,1,CD,B-QUANTITY
3557,package,package,NN,B-UNIT
3557,boursin,boursin,NN,B-NAME
3557,cheese,cheese,NN,I-NAME
3557,",",",",",",O
3557,softened,softened,VBD,B-STATE
3558,8,8,CD,B-QUANTITY
3558,white,white,JJ,B-NAME
3558,pearl,pearl,NN,I-NAME
3558,onions,onion,NNS,I-NAME
3558,",",",",",",O
3558,quartered,quartered,VBD,B-STATE
3559,1,1,CD,B-QUANTITY
3559,medium,medium,NN,SIZE
3559,tomatoes,tomato,NNS,B-NAME
3559,",",",",",",O
3559,cored,cored,VBD,B-STATE
3559,",",",",",",O
3559,seeded,seeded,VBD,I-STATE
3559,and,and,CC,O
3559,chopped,chopped,VBD,I-STATE
3560,1/4,1/4,CD,B-QUANTITY
3560,cup,cup,NN,B-UNIT
3560,granulated,granulated,VBD,O
3560,sugar,sugar,NN,B-NAME
3561,1/2,1/2,CD,B-QUANTITY
3561,teaspoon,teaspoon,NN,B-UNIT
3561,garlic,garlic,NN,B-NAME
3561,",",",",",",O
3561,minced,minced,VBD,B-STATE
3562,1,1,CD,B-QUANTITY
3562,Pillsbury,Pillsbury,NNP,B-NAME
3562,refrigerated,refrigerated,VBD,TEMP
3562,classic,classic,JJ,O
3562,pizza,pizza,NN,I-NAME
3562,crust,crust,NN,I-NAME
3563,1,1,CD,B-QUANTITY
3563,tablespoon,tablespoon,NN,B-UNIT
3563,Italian,Italian,JJ,B-NAME
3563,parsley,parsley,NN,I-NAME
3563,",",",",",",O
3563,minced,minced,VBD,B-STATE
3564,2,2,CD,B-QUANTITY
3564,medium,medium,NN,SIZE
3564,tomatoes,tomato,NNS,B-NAME
3564,",",",",",",O
3564,seeded,seeded,VBD,B-STATE
3564,and,and,CC,O
3564,chopped,chopped,VBD,I-STATE
3565,kosher,kosher,NN,B-NAME
3565,salt,salt,NN,I-NAME
3565,&,&,CC,O
3565,freshly,freshly,RB,DF
3565,ground,ground,NN,B-STATE
3565,black,black,JJ,B-NAME
3565,pepper,pepper,NN,I-NAME
3566,1,1,CD,B-QUANTITY
3566,tablespoon,tablespoon,NN,B-UNIT
3566,grated,grated,VBD,B-STATE
3566,lemon,lemon,JJ,B-NAME
3566,zest,zest,NN,I-NAME
3567,1,1,CD,B-QUANTITY
3567,lime,lime,NN,B-NAME
3567,",",",",",",O
3567,juiced,juiced,VBD,B-STATE
3568,salt,salt,NN,B-NAME
3568,&,&,CC,O
3568,freshly,freshly,RB,DF
3568,ground,ground,NN,B-STATE
3568,black,black,JJ,B-NAME
3568,pepper,pepper,NN,I-NAME
3569,1/2,1/2,CD,B-QUANTITY
3569,cup,cup,NN,B-UNIT
3569,green,green,JJ,B-NAME
3569,onion,onion,NN,I-NAME
3569,",",",",",",O
3569,scallions,scallion,NNS,I-NAME
3569,",",",",",",O
3569,minced,minced,VBD,B-STATE
3570,1/8,1/8,CD,B-QUANTITY
3570,teaspoon,teaspoon,NN,B-UNIT
3570,crushed,crushed,VBD,B-STATE
3570,red,red,JJ,B-NAME
3570,pepper,pepper,NN,I-NAME
3570,",",",",",",O
3570,more,more,JJR,O
3570,depending,depending,VBG,O
3570,on,on,IN,O
3570,like,like,IN,O
3571,1/4,1/4,CD,B-QUANTITY
3571,cup,cup,NN,B-UNIT
3571,feta,feta,NN,B-NAME
3571,",",",",",",O
3571,crumbled,crumbled,VBD,B-STATE
3572,1,1,CD,B-QUANTITY
3572,tablespoon,tablespoon,NN,B-UNIT
3572,ginger,ginger,NN,B-NAME
3572,",",",",",",O
3572,minced,minced,VBD,B-STATE
3573,1/2,1/2,CD,B-QUANTITY
3573,teaspoon,teaspoon,NN,B-UNIT
3573,dried,dried,VBD,DF
3573,thyme,thyme,NN,B-NAME
3574,1200,1200,CD,B-QUANTITY
3574,g,g,NN,B-UNIT
3574,apples,apple,NNS,O
3574,",",",",",",O
3574,peeled,peeled,VBD,B-STATE
3574,and,and,CC,O
3574,coarsely,coarsely,RB,O
3574,grated,grated,VBD,I-STATE
3575,1/2,1/2,CD,B-QUANTITY
3575,-,-,:,O
3575,1,1,CD,O
3575,teaspoon,teaspoon,NN,B-UNIT
3575,dried,dried,VBD,DF
3575,thyme,thyme,JJ,B-NAME
3575,leaves,leaf,NNS,O
3575,",",",",",",O
3575,crushed,crushed,VBD,B-STATE
3576,1,1,CD,B-QUANTITY
3576,teaspoon,teaspoon,NN,B-UNIT
3576,garlic,garlic,NN,B-NAME
3576,",",",",",",O
3576,minced,minced,VBD,B-STATE
3577,8,8,CD,B-QUANTITY
3577,pitted,pitted,VBD,B-STATE
3577,green,green,JJ,B-NAME
3577,olives,olive,NNS,I-NAME
3577,",",",",",",O
3577,",",",",",",O
3577,chopped,chopped,VBD,B-STATE
3578,3/4,3/4,CD,B-QUANTITY
3578,cup,cup,NN,B-UNIT
3578,old,old,JJ,O
3578,cheddar,cheddar,NN,B-NAME
3578,cheese,cheese,NN,I-NAME
3578,",",",",",",O
3578,grated,grated,VBD,B-STATE
3579,1,1,CD,B-QUANTITY
3579,package,package,NN,B-UNIT
3579,cream,cream,NN,B-NAME
3579,cheese,cheese,NN,I-NAME
3579,",",",",",",O
3579,softened,softened,VBD,B-STATE
3580,1,1,CD,B-QUANTITY
3580,package,package,NN,B-UNIT
3580,dried,dried,VBD,DF
3580,beef,beef,NN,B-NAME
3581,1/2,1/2,CD,B-QUANTITY
3581,cup,cup,NN,B-UNIT
3581,rose,rose,VBD,O
3581,water,water,NN,B-NAME
3582,1,1,CD,B-QUANTITY
3582,large,large,JJ,SIZE
3582,eggplant,eggplant,NN,B-NAME
3582,",",",",",",O
3582,trimmed,trimmed,VBD,B-STATE
3583,1,1,CD,B-QUANTITY
3583,large,large,JJ,SIZE
3583,shallot,shallot,NN,B-NAME
3583,",",",",",",O
3583,minced,minced,VBD,B-STATE
3584,1,1,CD,B-QUANTITY
3584,cup,cup,NN,B-UNIT
3584,shredded,shredded,VBD,B-STATE
3584,parmesan,parmesan,JJ,B-NAME
3584,cheese,cheese,NN,I-NAME
3585,1,1,CD,B-QUANTITY
3585,lb,lb,JJ,B-UNIT
3585,mozzarella,mozzarella,NN,B-NAME
3585,cheese,cheese,NN,I-NAME
3585,",",",",",",O
3585,grated,grated,VBD,B-STATE
3586,1,1,CD,B-QUANTITY
3586,cup,cup,NN,B-UNIT
3586,granulated,granulated,VBD,B-STATE
3586,sugar,sugar,NN,B-NAME
3587,1,1,CD,B-QUANTITY
3587,tablespoon,tablespoon,NN,B-UNIT
3587,chopped,chopped,VBD,B-STATE
3587,red,red,JJ,B-NAME
3587,onion,onion,NN,I-NAME
3588,1,1,CD,B-QUANTITY
3588,teaspoon,teaspoon,NN,B-UNIT
3588,grated,grated,VBN,B-STATE
3588,fresh,fresh,JJ,DF
3588,gingerroot,gingerroot,NN,B-NAME
3589,1,1,CD,B-QUANTITY
3589,clove,clove,NN,B-UNIT
3589,garlic,garlic,NN,B-NAME
3589,",",",",",",O
3589,minced,minced,VBD,B-STATE
3590,1,1,CD,B-QUANTITY
3590,tablespoon,tablespoon,NN,B-UNIT
3590,fresh,fresh,JJ,DF
3590,oregano,oregano,NN,B-NAME
3590,or,or,CC,O
3590,1/2,1/2,CD,O
3590,teaspoon,teaspoon,NN,O
3590,dried,dried,VBD,O
3590,oregano,oregano,NN,O
3591,4,4,CD,B-QUANTITY
3591,bananas,banana,NNS,B-NAME
3591,",",",",",",O
3591,blended,blended,VBD,O
3591,until,until,IN,O
3591,smooth,smooth,NNS,O
3592,1,1,CD,B-QUANTITY
3592,teaspoon,teaspoon,NN,B-UNIT
3592,dried,dried,VBD,DF
3592,rosemary,rosemary,JJ,B-NAME
3592,",",",",",",O
3592,crumbled,crumbled,VBD,B-STATE
3593,6,6,CD,B-QUANTITY
3593,hamburger,hamburger,NN,B-NAME
3593,buns,bun,NNS,I-NAME
3593,",",",",",",O
3593,halved,halved,VBD,B-STATE
3593,and,and,CC,O
3593,toasted,toasted,VBD,I-STATE
3594,1/2,1/2,CD,B-QUANTITY
3594,cup,cup,NN,B-UNIT
3594,rice,rice,NN,B-NAME
3594,",",",",",",O
3594,washed,washed,VBD,O
3594,thoroughly,thoroughly,RB,O
3595,1/2,1/2,CD,B-QUANTITY
3595,cup,cup,NN,B-UNIT
3595,pancetta,pancetta,NN,B-NAME
3595,",",",",",",O
3595,cooked,cooked,VBN,B-STATE
3595,and,and,CC,O
3595,crumbled,crumbled,VBN,I-STATE
3596,1,1,CD,B-QUANTITY
3596,medium,medium,NN,SIZE
3596,green,green,JJ,B-NAME
3596,pepper,pepper,NN,I-NAME
3596,",",",",",",O
3596,julienned,julienned,VBD,B-STATE
3597,1/2,1/2,CD,B-QUANTITY
3597,cup,cup,NN,B-UNIT
3597,spinach,spinach,NN,B-NAME
3597,",",",",",",O
3597,cooked,cooked,VBD,B-STATE
3597,",",",",",",O
3597,squeezed,squeezed,VBN,I-STATE
3597,and,and,CC,O
3597,minced,minced,VBN,I-STATE
3598,1,1,CD,B-QUANTITY
3598,teaspoon,teaspoon,NN,B-UNIT
3598,dried,dried,VBD,DF
3598,oregano,oregano,NN,B-NAME
3599,1/4,1/4,CD,B-QUANTITY
3599,cup,cup,NN,B-UNIT
3599,finely,finely,RB,O
3599,chopped,chopped,VBD,B-STATE
3599,red,red,JJ,B-NAME
3599,onion,onion,NN,I-NAME
3600,1,1,CD,B-QUANTITY
3600,tablespoon,tablespoon,NN,B-UNIT
3600,garlic,garlic,NN,B-NAME
3600,",",",",",",O
3600,minced,minced,VBD,B-STATE
3601,1/3,1/3,CD,B-QUANTITY
3601,cup,cup,NN,B-UNIT
3601,dried,dried,VBN,DF
3601,blueberries,blueberry,NNS,B-NAME
3601,",",",",",",O
3601,coarsely,coarsely,RB,O
3601,chopped,chopped,VBD,B-STATE
3602,100,100,CD,B-QUANTITY
3602,g,g,JJ,B-UNIT
3602,enoki,enoki,NN,B-NAME
3602,mushrooms,mushroom,NNS,I-NAME
3602,",",",",",",O
3602,trimmed,trimmed,VBD,B-STATE
3603,1,1,CD,B-QUANTITY
3603,garlic,garlic,JJ,B-NAME
3603,clove,clove,NN,B-UNIT
3603,-LRB-,-LRB-,NN,O
3603,peeled,peeled,VBD,B-STATE
3603,-RRB-,-RRB-,NN,O
3604,400,400,CD,B-QUANTITY
3604,g,g,NNS,B-UNIT
3604,crystallized,crystallized,VBN,B-STATE
3604,ginger,ginger,NN,B-NAME
3605,1/4,1/4,CD,B-QUANTITY
3605,teaspoon,teaspoon,NN,B-UNIT
3605,dried,dried,VBD,DF
3605,red,red,JJ,B-NAME
3605,pepper,pepper,NN,I-NAME
3606,1,1,CD,B-QUANTITY
3606,piece,piece,NN,B-UNIT
3606,gingerroot,gingerroot,NN,B-NAME
3606,",",",",",",O
3606,minced,minced,VBD,B-STATE
3607,1,1,CD,B-QUANTITY
3607,large,large,JJ,SIZE
3607,red,red,JJ,B-NAME
3607,apple,apple,NN,I-NAME
3607,",",",",",",O
3607,cored,cored,VBN,B-STATE
3607,and,and,CC,O
3607,chopped,chopped,VBD,I-STATE
3608,1,1,CD,B-QUANTITY
3608,lb,lb,NN,B-UNIT
3608,cherry,cherry,NN,B-NAME
3608,tomatoes,tomato,NNS,I-NAME
3608,",",",",",",O
3608,quartered,quartered,VBD,B-STATE
3609,2,2,CD,B-QUANTITY
3609,garlic,garlic,JJ,B-NAME
3609,cloves,clove,NNS,B-UNIT
3609,",",",",",",O
3609,finely,finely,RB,O
3609,minced,minced,VBD,B-STATE
3610,1,1,CD,B-QUANTITY
3610,cup,cup,NN,B-UNIT
3610,shredded,shredded,VBD,B-STATE
3610,monterey,monterey,JJ,B-NAME
3610,jack,jack,NN,I-NAME
3610,cheese,cheese,NN,I-NAME
3611,1,1,CD,B-QUANTITY
3611,tablespoon,tablespoon,NN,B-UNIT
3611,minced,minced,VBD,B-STATE
3611,garlic,garlic,JJ,B-NAME
3612,1/2,1/2,CD,B-QUANTITY
3612,teaspoon,teaspoon,NN,B-UNIT
3612,minced,minced,VBD,B-STATE
3612,garlic,garlic,JJ,B-NAME
3613,1/2,1/2,CD,B-QUANTITY
3613,teaspoon,teaspoon,NN,B-UNIT
3613,grated,grated,VBD,B-STATE
3613,ginger,ginger,NN,B-NAME
3614,1,1,CD,B-QUANTITY
3614,cup,cup,NN,B-UNIT
3614,cracked,cracked,VBD,B-STATE
3614,wheat,wheat,NN,B-NAME
3614,flour,flour,NN,I-NAME
3615,2,2,CD,B-QUANTITY
3615,mcintosh,mcintosh,JJ,B-NAME
3615,apples,apple,NNS,I-NAME
3615,",",",",",",O
3615,cored,cored,VBN,B-STATE
3615,and,and,CC,O
3615,chopped,chopped,VBD,I-STATE
3616,1/2,1/2,CD,B-QUANTITY
3616,lb,lb,NN,B-UNIT
3616,dried,dried,VBD,DF
3616,cannellini,cannellini,JJ,B-NAME
3616,beans,bean,NNS,I-NAME
3616,",",",",",",O
3616,rinsed,rinsed,VBN,B-STATE
3616,and,and,CC,O
3616,picked,picked,VBN,O
3616,over,over,IN,O
3616,-LRB-,-LRB-,NN,O
3616,about,about,IN,O
3616,1,1,CD,O
3616,cup,cup,NNS,O
3616,-RRB-,-RRB-,VBP,O
3617,500,500,CD,B-QUANTITY
3617,g,g,JJ,B-UNIT
3617,Baby,Baby,NNP,B-NAME
3617,Spinach,Spinach,NNP,I-NAME
3617,",",",",",",O
3617,washed,washed,VBD,B-STATE
3618,1/2,1/2,CD,B-QUANTITY
3618,cup,cup,NN,B-UNIT
3618,canadian,canadian,JJ,B-NAME
3618,parmesan,parmesan,JJ,I-NAME
3618,cheese,cheese,NN,I-NAME
3618,",",",",",",O
3618,freshly,freshly,RB,DF
3618,grated,grated,VBD,B-STATE
3619,2,2,CD,B-QUANTITY
3619,dried,dried,VBN,DF
3619,red,red,JJ,B-NAME
3619,chilies,chilies,NNS,O
3619,",",",",",",O
3619,seeded,seeded,VBD,B-STATE
3619,and,and,CC,O
3619,sliced,sliced,VBD,I-STATE
3620,1-3,1-3,JJ,B-QUANTITY
3620,chili,chili,NN,B-NAME
3620,pepper,pepper,NN,I-NAME
3620,",",",",",",O
3620,cleaned,cleaned,VBD,B-STATE
3621,1/2,1/2,CD,B-QUANTITY
3621,teaspoon,teaspoon,NN,B-UNIT
3621,dried,dried,VBD,DF
3621,oregano,oregano,NN,B-NAME
3622,1/2,1/2,CD,B-QUANTITY
3622,teaspoon,teaspoon,NN,B-UNIT
3622,freshly,freshly,RB,DF
3622,grated,grated,VBD,B-STATE
3622,nutmeg,nutmeg,NNS,B-NAME
3623,1,1,CD,B-QUANTITY
3623,small,small,JJ,SIZE
3623,onion,onion,NN,B-NAME
3623,",",",",",",O
3623,finely,finely,RB,O
3623,julienned,julienned,VBD,O
3624,6,6,CD,B-QUANTITY
3624,medium,medium,NN,SIZE
3624,garlic,garlic,JJ,B-NAME
3624,cloves,clove,NNS,B-UNIT
3624,",",",",",",O
3624,smashed,smashed,VBD,O
3625,2,2,CD,B-QUANTITY
3625,garlic,garlic,JJ,B-NAME
3625,cloves,clove,NNS,B-UNIT
3625,",",",",",",O
3625,smashed,smashed,VBD,O
3626,1/4,1/4,CD,B-QUANTITY
3626,cup,cup,NN,B-UNIT
3626,fresh,fresh,JJ,DF
3626,cilantro,cilantro,NN,B-NAME
3626,",",",",",",O
3626,finely,finely,RB,O
3626,minced,minced,VBD,B-STATE
3627,1/2,1/2,CD,B-QUANTITY
3627,cup,cup,NN,B-UNIT
3627,frozen,frozen,JJ,TEMP
3627,limeade,limeade,NN,B-NAME
3627,concentrate,concentrate,NN,I-NAME
3627,",",",",",",O
3627,thawed,thawed,VBD,B-STATE
3628,1-2,1-2,JJ,B-QUANTITY
3628,jalapeno,jalapeno,NN,B-NAME
3628,pepper,pepper,NN,I-NAME
3628,",",",",",",O
3628,seeded,seeded,VBD,B-STATE
3628,and,and,CC,O
3628,chopped,chopped,VBD,I-STATE
3629,1,1,CD,B-QUANTITY
3629,cup,cup,NN,B-UNIT
3629,parmesan,parmesan,JJ,B-NAME
3629,cheese,cheese,NN,I-NAME
3629,",",",",",",O
3629,grated,grated,VBD,B-STATE
3630,4,4,CD,B-QUANTITY
3630,tomatoes,tomato,NNS,B-NAME
3630,",",",",",",O
3630,pureed,pureed,NN,B-STATE
3631,6,6,CD,B-QUANTITY
3631,big,big,JJ,SIZE
3631,carrots,carrot,NNS,B-NAME
3631,",",",",",",O
3631,peeled,peeled,VBD,B-STATE
3631,and,and,CC,O
3631,boiled,boiled,VBD,I-STATE
3632,1/2,1/2,CD,B-QUANTITY
3632,cup,cup,NN,B-UNIT
3632,crabmeat,crabmeat,NN,B-NAME
3632,",",",",",",O
3632,finely,finely,RB,O
3632,shredded,shredded,VBD,B-STATE
3633,1,1,CD,B-QUANTITY
3633,tablespoon,tablespoon,NN,B-UNIT
3633,chopped,chopped,VBD,B-STATE
3633,fresh,fresh,JJ,DF
3633,basil,basil,NN,B-NAME
3633,or,or,CC,O
3633,1,1,CD,B-QUANTITY
3633,teaspoon,teaspoon,NN,B-UNIT
3633,dried,dried,VBD,DF
3633,basil,basil,NN,B-NAME
3634,1/2,1/2,CD,B-QUANTITY
3634,teaspoon,teaspoon,NN,B-UNIT
3634,dried,dried,VBD,DF
3634,basil,basil,NN,B-NAME
3635,1,1,CD,B-QUANTITY
3635,tablespoon,tablespoon,NN,B-UNIT
3635,sesame,sesame,NN,B-NAME
3635,seeds,seed,NNS,I-NAME
3635,",",",",",",O
3635,toasted,toasted,VBD,B-STATE
3636,1-2,1-2,JJ,B-QUANTITY
3636,teaspoon,teaspoon,NN,B-UNIT
3636,dried,dried,VBD,DF
3636,parsley,parsley,NN,B-NAME
3636,flakes,flake,NNS,I-NAME
3637,1,1,CD,B-QUANTITY
3637,boneless,boneless,NN,B-STATE
3637,beef,beef,NN,B-NAME
3637,chuck,chuck,NN,I-NAME
3637,roast,roast,NN,I-NAME
3638,1,1,CD,B-QUANTITY
3638,small,small,JJ,SIZE
3638,onion,onion,NN,B-NAME
3638,",",",",",",O
3638,quartered,quartered,VBD,B-STATE
3639,20,20,CD,B-QUANTITY
3639,kalamata,kalamata,NN,B-NAME
3639,olives,olive,NNS,I-NAME
3639,",",",",",",O
3639,pitted,pitted,VBD,B-STATE
3640,1/4,1/4,CD,B-QUANTITY
3640,cup,cup,NN,B-UNIT
3640,unsalted,unsalted,JJ,B-STATE
3640,butter,butter,NN,B-NAME
3640,",",",",",",O
3640,softened,softened,VBD,B-STATE
3641,1/4,1/4,CD,B-QUANTITY
3641,cup,cup,NN,B-UNIT
3641,cream,cream,NN,B-NAME
3641,-LRB-,-LRB-,NN,O
3641,I,I,PRP,O
3641,used,used,VBD,O
3641,half,half,NN,O
3641,and,and,CC,O
3641,half,half,NN,O
3641,-RRB-,-RRB-,NN,O
3642,1/4,1/4,CD,B-QUANTITY
3642,cup,cup,NN,B-UNIT
3642,shredded,shredded,VBD,B-STATE
3642,parmesan,parmesan,JJ,B-NAME
3642,cheese,cheese,NN,I-NAME
3643,1,1,CD,B-QUANTITY
3643,serrano,serrano,NN,B-NAME
3643,chili,chili,NN,I-NAME
3643,",",",",",",O
3643,minced,minced,VBD,B-STATE
3644,1,1,CD,B-QUANTITY
3644,teaspoon,teaspoon,NN,B-UNIT
3644,finely,finely,RB,O
3644,shredded,shredded,VBD,B-STATE
3644,orange,orange,NN,B-NAME
3644,rind,rind,NN,I-NAME
3645,1/2,1/2,CD,B-QUANTITY
3645,cup,cup,NN,B-UNIT
3645,grated,grated,VBD,B-STATE
3645,coconut,coconut,NN,B-NAME
3646,1,1,CD,B-QUANTITY
3646,tablespoon,tablespoon,NN,B-UNIT
3646,green,green,JJ,B-NAME
3646,onion,onion,NN,I-NAME
3646,",",",",",",O
3646,minced,minced,VBD,B-STATE
3647,1/3,1/3,CD,B-QUANTITY
3647,cup,cup,JJ,B-UNIT
3647,pine,pine,NN,B-NAME
3647,nuts,nut,NNS,I-NAME
3647,",",",",",",O
3647,toasted,toasted,VBD,B-STATE
3648,1/2,1/2,CD,B-QUANTITY
3648,cup,cup,NN,B-UNIT
3648,parmesan,parmesan,JJ,B-NAME
3648,cheese,cheese,NN,I-NAME
3648,or,or,CC,O
3648,1/2,1/2,CD,O
3648,cup,cup,NN,O
3648,romano,romano,NN,O
3648,cheese,cheese,NN,O
3648,",",",",",",O
3648,grated,grated,VBD,O
3649,1,1,CD,B-QUANTITY
3649,package,package,NN,B-UNIT
3649,refrigerated,refrigerated,VBD,B-STATE
3649,pizza,pizza,NN,B-NAME
3649,dough,dough,NN,I-NAME
3650,1/4,1/4,CD,B-QUANTITY
3650,cup,cup,NN,B-UNIT
3650,parmesan,parmesan,JJ,B-NAME
3650,cheese,cheese,NN,I-NAME
3650,or,or,CC,O
3650,1/4,1/4,CD,O
3650,cup,cup,NN,O
3650,romano,romano,NN,O
3650,cheese,cheese,NN,O
3650,",",",",",",O
3650,grated,grated,VBD,O
3651,3,3,CD,B-QUANTITY
3651,garlic,garlic,JJ,B-NAME
3651,cloves,clove,NNS,B-UNIT
3651,",",",",",",O
3651,minced,minced,VBD,B-STATE
